"日期","国家","应用","渠道","版本","注册用户","广告场景","曝光人数","曝光次数","广告收益","点击次数"
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.5",70,xzcp,11,93,0.1382000000,11
2026-05-31,ve,RM06B,facebook,"1.3.5",518,ALL,430,2766,18.5127500000,1110
2026-05-31,ve,RM06B,facebook,"1.3.5",518,albcp,84,97,0.8108000000,42
2026-05-31,ve,RM06B,facebook,"1.3.5",518,bkcp,80,106,0.4973500000,29
2026-05-31,ve,RM06B,facebook,"1.3.5",518,cl_open,287,325,6.3750500000,266
2026-05-31,ve,RM06B,facebook,"1.3.5",518,cscp,18,38,0.0479500000,9
2026-05-31,ve,RM06B,facebook,"1.3.5",518,ho_open,244,645,4.4392500000,266
2026-05-31,ve,RM06B,facebook,"1.3.5",518,ngdcp,181,190,1.6843000000,122
2026-05-31,ve,RM06B,facebook,"1.3.5",518,offlcp,12,13,0.0239000000,2
2026-05-31,ve,RM06B,facebook,"1.3.5",518,searcp,112,160,0.7299500000,53
2026-05-31,ve,RM06B,facebook,"1.3.5",518,skpcp,57,186,0.8802000000,66
2026-05-31,ve,RM06B,facebook,"1.3.5",518,splcp,202,404,1.8674000000,124
2026-05-31,ve,RM06B,facebook,"1.3.5",518,xzcp,100,566,1.0193000000,121
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,ALL,49,424,1.8762500000,175
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,bkcp,13,14,0.0355500000,4
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,cl_open,27,30,0.5516000000,23
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,ho_open,34,84,0.4903000000,49
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,ngdcp,26,26,0.1900000000,15
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,searcp,21,30,0.0532500000,6
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,splcp,24,55,0.1535500000,29
2026-05-31,ve,RM06B,Google Ads ACI,"1.3.6",77,xzcp,15,129,0.2656500000,21
2026-05-31,ve,RM06B,facebook,"1.3.6",495,ALL,397,2198,16.1658000000,982
2026-05-31,ve,RM06B,facebook,"1.3.6",495,albcp,54,60,0.4921500000,26
2026-05-31,ve,RM06B,facebook,"1.3.6",495,bkcp,72,78,0.2737500000,25
2026-05-31,ve,RM06B,facebook,"1.3.6",495,cl_open,266,322,6.3493000000,298
2026-05-31,ve,RM06B,facebook,"1.3.6",495,cscp,16,19,0.0564500000,1
2026-05-31,ve,RM06B,facebook,"1.3.6",495,ho_open,205,477,3.9398500000,170
2026-05-31,ve,RM06B,facebook,"1.3.6",495,ngdcp,176,179,1.9700000000,146
2026-05-31,ve,RM06B,facebook,"1.3.6",495,offlcp,11,12,0.0344000000,2
2026-05-31,ve,RM06B,facebook,"1.3.6",495,searcp,92,110,0.4850500000,51
2026-05-31,ve,RM06B,facebook,"1.3.6",495,secp,10,10,0.0355500000,2
2026-05-31,ve,RM06B,facebook,"1.3.6",495,skpcp,38,120,0.3556000000,26
2026-05-31,ve,RM06B,facebook,"1.3.6",495,splcp,163,283,1.2449500000,113
2026-05-31,ve,RM06B,facebook,"1.3.6",495,xzcp,90,508,0.8160500000,116
2026-05-31,ve,RM08,facebook,"1.2.4",82,ALL,64,224,2.8691762775,166
2026-05-31,ve,RM08,facebook,"1.2.4",82,ccopen,42,56,0.9761101818,59
2026-05-31,ve,RM08,facebook,"1.2.4",82,hhopen,35,68,0.8321736322,45
2026-05-31,ve,RM08,facebook,"1.2.4",82,insabb,13,16,0.1473832758,6
2026-05-31,ve,RM08,facebook,"1.2.4",82,insback,11,11,0.0446051293,2
2026-05-31,ve,RM08,facebook,"1.2.4",82,insdown,13,15,0.2507941857,9
2026-05-31,ve,RM08,facebook,"1.2.4",82,insnewgd,17,17,0.2762725371,16
2026-05-31,ve,RM08,facebook,"1.2.4",82,insplayn,11,17,0.1798742376,16
2026-05-31,za,RM06B,facebook,"1.3.5",51,ALL,36,272,4.7576000000,109
2026-05-31,za,RM06B,facebook,"1.3.5",51,cl_open,22,26,1.6081000000,22
2026-05-31,za,RM06B,facebook,"1.3.5",51,ho_open,23,66,1.2101500000,26
2026-05-31,za,RM06B,facebook,"1.3.5",51,ngdcp,10,10,0.2800000000,8
2026-05-31,za,RM06B,facebook,"1.3.5",51,searcp,13,22,0.2778000000,8
2026-05-31,za,RM06B,facebook,"1.3.5",51,splcp,17,26,0.3265000000,8
2026-05-31,za,RM06B,facebook,"1.3.5",51,xzcp,12,73,0.5699500000,27
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,ALL,41,476,2.7911967216,154
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,ccopen,26,41,0.5386943053,26
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,hhopen,26,88,0.4186299115,29
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,insback,18,20,0.0722520577,2
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,inscon,16,54,0.1536518950,16
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,insdown,29,162,0.7476057734,38
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,insnewgd,21,22,0.2511958373,17
2026-05-31,za,RM08,Google Ads ACI,"1.2.4",58,inssec,26,40,0.3649333663,13
2026-05-30,ao,RM06B,facebook,"1.3.5",191,ALL,141,483,4.9353000000,341
2026-05-30,ao,RM06B,facebook,"1.3.5",191,albcp,24,24,0.1609500000,12
2026-05-30,ao,RM06B,facebook,"1.3.5",191,bkcp,47,52,0.3194000000,24
2026-05-30,ao,RM06B,facebook,"1.3.5",191,cl_open,63,67,1.2365500000,72
2026-05-30,ao,RM06B,facebook,"1.3.5",191,ho_open,89,152,1.4468000000,102
2026-05-30,ao,RM06B,facebook,"1.3.5",191,ngdcp,42,42,0.3870000000,39
2026-05-30,ao,RM06B,facebook,"1.3.5",191,searcp,36,38,0.3561500000,24
2026-05-30,ao,RM06B,facebook,"1.3.5",191,secp,10,10,0.0464000000,13
2026-05-30,ao,RM06B,facebook,"1.3.5",191,splcp,44,49,0.4499500000,24
2026-05-30,ao,RM06B,facebook,"1.3.5",191,xzcp,23,28,0.3163000000,22
2026-05-30,ao,RM06B,facebook,"1.3.6",213,ALL,173,634,5.9932000000,465
2026-05-30,ao,RM06B,facebook,"1.3.6",213,albcp,21,22,0.1219500000,11
2026-05-30,ao,RM06B,facebook,"1.3.6",213,bkcp,48,49,0.2790000000,16
2026-05-30,ao,RM06B,facebook,"1.3.6",213,cl_open,86,90,1.5256000000,86
2026-05-30,ao,RM06B,facebook,"1.3.6",213,ho_open,98,224,2.0960000000,169
2026-05-30,ao,RM06B,facebook,"1.3.6",213,ngdcp,52,52,0.4022000000,45
2026-05-30,ao,RM06B,facebook,"1.3.6",213,searcp,42,46,0.3363000000,26
2026-05-30,ao,RM06B,facebook,"1.3.6",213,skpcp,14,23,0.1613000000,18
2026-05-30,ao,RM06B,facebook,"1.3.6",213,splcp,54,59,0.5841500000,34
2026-05-30,ao,RM06B,facebook,"1.3.6",213,xzcp,34,43,0.2989500000,41
2026-05-30,ao,RM08,facebook,"1.2.4",66,ALL,50,170,1.9477017311,125
2026-05-30,ao,RM08,facebook,"1.2.4",66,ccopen,35,43,0.7502868274,47
2026-05-30,ao,RM08,facebook,"1.2.4",66,hhopen,18,29,0.4001506277,16
2026-05-30,ao,RM08,facebook,"1.2.4",66,insback,13,13,0.1100684463,10
2026-05-30,ao,RM08,facebook,"1.2.4",66,insdown,12,20,0.1911591685,14
2026-05-30,ao,RM08,facebook,"1.2.4",66,insnewgd,19,19,0.1259007859,12
2026-05-30,ao,RM08,facebook,"1.2.4",66,inssec,14,15,0.1713272602,10
2026-05-30,ar,RM06B,facebook,"1.3.5",460,ALL,397,1866,36.9424500000,955
2026-05-30,ar,RM06B,facebook,"1.3.5",460,albcp,52,57,1.1640000000,24
2026-05-30,ar,RM06B,facebook,"1.3.5",460,bkcp,59,69,0.7246500000,15
2026-05-30,ar,RM06B,facebook,"1.3.5",460,cl_open,306,361,14.6012500000,259
2026-05-30,ar,RM06B,facebook,"1.3.5",460,cscp,11,13,0.0356000000,4
2026-05-30,ar,RM06B,facebook,"1.3.5",460,ho_open,214,482,9.4618500000,232
2026-05-30,ar,RM06B,facebook,"1.3.5",460,ngdcp,160,165,4.4385000000,123
2026-05-30,ar,RM06B,facebook,"1.3.5",460,offlcp,10,11,0.0447500000,4
2026-05-30,ar,RM06B,facebook,"1.3.5",460,searcp,73,90,1.0222000000,51
2026-05-30,ar,RM06B,facebook,"1.3.5",460,skpcp,29,64,0.2961500000,15
2026-05-30,ar,RM06B,facebook,"1.3.5",460,splcp,154,232,3.9560000000,114
2026-05-30,ar,RM06B,facebook,"1.3.5",460,xzcp,54,307,1.0426000000,107
2026-05-30,ar,RM06B,facebook,"1.3.6",407,ALL,347,1596,34.4714500000,890
2026-05-30,ar,RM06B,facebook,"1.3.6",407,albcp,42,44,0.7279000000,29
2026-05-30,ar,RM06B,facebook,"1.3.6",407,bkcp,54,57,0.4558500000,43
2026-05-30,ar,RM06B,facebook,"1.3.6",407,cl_open,263,309,12.3142500000,255
2026-05-30,ar,RM06B,facebook,"1.3.6",407,cscp,12,13,0.1514500000,6
2026-05-30,ar,RM06B,facebook,"1.3.6",407,ho_open,205,487,11.3920500000,250
2026-05-30,ar,RM06B,facebook,"1.3.6",407,ngdcp,142,142,3.5522500000,103
2026-05-30,ar,RM06B,facebook,"1.3.6",407,offlcp,11,12,0.1037000000,6
2026-05-30,ar,RM06B,facebook,"1.3.6",407,searcp,67,79,1.1543000000,33
2026-05-30,ar,RM06B,facebook,"1.3.6",407,skpcp,31,80,0.4185000000,23
2026-05-30,ar,RM06B,facebook,"1.3.6",407,splcp,140,214,2.6953500000,87
2026-05-30,ar,RM06B,facebook,"1.3.6",407,xzcp,51,142,1.0127000000,50
2026-05-30,ar,RM08,facebook,"1.2.4",171,ALL,144,511,12.2322498714,275
2026-05-30,ar,RM08,facebook,"1.2.4",171,ccopen,108,123,4.0633677021,95
2026-05-30,ar,RM08,facebook,"1.2.4",171,hhopen,73,157,3.8951836232,72
2026-05-30,ar,RM08,facebook,"1.2.4",171,insabb,16,16,0.3691951443,5
2026-05-30,ar,RM08,facebook,"1.2.4",171,insback,17,17,0.3407389192,7
2026-05-30,ar,RM08,facebook,"1.2.4",171,inscon,15,22,0.2829302001,10
2026-05-30,ar,RM08,facebook,"1.2.4",171,insdown,21,50,0.7120698665,12
2026-05-30,ar,RM08,facebook,"1.2.4",171,insnewgd,57,59,1.6184754698,45
2026-05-30,ar,RM08,facebook,"1.2.4",171,insplayn,21,40,0.4309846694,16
2026-05-30,ar,RM08,facebook,"1.2.4",171,inssec,16,17,0.2908952594,9
2026-05-30,bo,RM06B,facebook,"1.3.5",225,ALL,191,1005,14.7364000000,435
2026-05-30,bo,RM06B,facebook,"1.3.5",225,albcp,28,30,0.5092000000,13
2026-05-30,bo,RM06B,facebook,"1.3.5",225,bkcp,47,51,0.4785500000,18
2026-05-30,bo,RM06B,facebook,"1.3.5",225,cl_open,131,149,5.3400500000,112
2026-05-30,bo,RM06B,facebook,"1.3.5",225,ho_open,120,301,3.7315500000,110
2026-05-30,bo,RM06B,facebook,"1.3.5",225,ngdcp,92,94,1.9549000000,60
2026-05-30,bo,RM06B,facebook,"1.3.5",225,searcp,50,54,0.4017500000,20
2026-05-30,bo,RM06B,facebook,"1.3.5",225,skpcp,24,58,0.2642500000,29
2026-05-30,bo,RM06B,facebook,"1.3.5",225,splcp,96,131,1.0792000000,29
2026-05-30,bo,RM06B,facebook,"1.3.5",225,xzcp,46,110,0.6266000000,39
2026-05-30,bo,RM06B,facebook,"1.3.6",190,ALL,162,961,13.3408000000,456
2026-05-30,bo,RM06B,facebook,"1.3.6",190,albcp,28,29,0.1566000000,18
2026-05-30,bo,RM06B,facebook,"1.3.6",190,bkcp,29,32,0.1246500000,6
2026-05-30,bo,RM06B,facebook,"1.3.6",190,cl_open,120,148,5.2212000000,130
2026-05-30,bo,RM06B,facebook,"1.3.6",190,cscp,10,10,0.0141500000,5
2026-05-30,bo,RM06B,facebook,"1.3.6",190,ho_open,100,235,4.1038000000,96
2026-05-30,bo,RM06B,facebook,"1.3.6",190,ngdcp,74,74,1.1452000000,58
2026-05-30,bo,RM06B,facebook,"1.3.6",190,searcp,47,49,0.6555500000,16
2026-05-30,bo,RM06B,facebook,"1.3.6",190,skpcp,22,43,0.3225000000,9
2026-05-30,bo,RM06B,facebook,"1.3.6",190,splcp,76,107,1.1740000000,37
2026-05-30,bo,RM06B,facebook,"1.3.6",190,xzcp,21,218,0.3899500000,77
2026-05-30,bo,RM08,facebook,"1.2.4",69,ALL,53,170,3.4685139364,98
2026-05-30,bo,RM08,facebook,"1.2.4",69,ccopen,31,33,1.0164226206,33
2026-05-30,bo,RM08,facebook,"1.2.4",69,hhopen,29,62,1.2011757262,30
2026-05-30,bo,RM08,facebook,"1.2.4",69,insdown,10,12,0.0770750872,6
2026-05-30,bo,RM08,facebook,"1.2.4",69,insnewgd,15,15,0.3027950615,6
2026-05-30,bo,RM08,facebook,"1.2.4",69,insplayn,11,17,0.3062317230,7
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,ALL,99,530,9.1971000000,165
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,albcp,11,13,0.3077500000,7
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,bkcp,16,19,0.0958500000,2
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,cl_open,75,80,3.4528000000,41
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,ho_open,46,146,1.9567500000,34
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,ngdcp,48,48,1.4184000000,30
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,searcp,32,35,0.8049500000,16
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,splcp,38,61,0.5720500000,16
2026-05-30,br,RM06B,Google Ads ACI,"1.3.4",150,xzcp,19,95,0.3676000000,9
2026-05-30,br,RM06B,facebook,"1.3.4",79,ALL,44,155,5.0097500000,126
2026-05-30,br,RM06B,facebook,"1.3.4",79,cl_open,33,37,1.8727500000,47
2026-05-30,br,RM06B,facebook,"1.3.4",79,ho_open,22,51,1.2687500000,34
2026-05-30,br,RM06B,facebook,"1.3.4",79,ngdcp,21,21,1.0710500000,20
2026-05-30,br,RM06B,facebook,"1.3.4",79,splcp,14,16,0.2357000000,5
2026-05-30,br,RM06B,unknown,"1.3.4",62,ALL,50,140,4.1093500000,44
2026-05-30,br,RM06B,unknown,"1.3.4",62,cl_open,40,40,2.4294000000,6
2026-05-30,br,RM06B,unknown,"1.3.4",62,ho_open,18,44,0.8873000000,22
2026-05-30,br,RM06B,unknown,"1.3.4",62,ngdcp,13,13,0.2229500000,3
2026-05-30,br,RM06B,unknown,"1.3.4",62,splcp,11,14,0.2401000000,5
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,ALL,431,2981,54.1429500000,1368
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,albcp,76,84,1.4905000000,39
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,bkcp,88,109,0.7415500000,24
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,cl_open,322,409,15.8435500000,265
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,cscp,22,32,0.3106000000,16
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,ho_open,255,897,16.1718000000,420
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,ngdcp,236,243,5.2334500000,146
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,offlcp,24,29,0.3604000000,14
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,searcp,155,202,2.8892500000,87
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,skpcp,38,85,1.0853000000,35
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,splcp,234,372,5.9497000000,133
2026-05-30,br,RM06B,Google Ads ACI,"1.3.5",562,xzcp,105,482,3.3416000000,182
2026-05-30,br,RM06B,facebook,"1.3.5",1485,ALL,1236,6224,273.1056000000,3728
2026-05-30,br,RM06B,facebook,"1.3.5",1485,albcp,228,254,9.8943500000,129
2026-05-30,br,RM06B,facebook,"1.3.5",1485,bkcp,188,209,3.8367000000,90
2026-05-30,br,RM06B,facebook,"1.3.5",1485,cl_open,906,1084,90.2724000000,1099
2026-05-30,br,RM06B,facebook,"1.3.5",1485,cscp,41,53,0.9442500000,19
2026-05-30,br,RM06B,facebook,"1.3.5",1485,ho_open,813,2055,89.5177000000,1129
2026-05-30,br,RM06B,facebook,"1.3.5",1485,ngdcp,499,506,27.4408500000,409
2026-05-30,br,RM06B,facebook,"1.3.5",1485,offlcp,24,26,0.4074000000,15
2026-05-30,br,RM06B,facebook,"1.3.5",1485,searcp,207,269,8.5663500000,120
2026-05-30,br,RM06B,facebook,"1.3.5",1485,secp,19,20,0.6689000000,20
2026-05-30,br,RM06B,facebook,"1.3.5",1485,skpcp,134,348,7.0417500000,151
2026-05-30,br,RM06B,facebook,"1.3.5",1485,splcp,525,744,25.5930000000,339
2026-05-30,br,RM06B,facebook,"1.3.5",1485,stccp,17,17,0.4504500000,5
2026-05-30,br,RM06B,facebook,"1.3.5",1485,xzcp,150,619,8.0581000000,200
2026-05-30,br,RM06B,unknown,"1.3.5",301,ALL,266,365,20.7342000000,45
2026-05-30,br,RM06B,unknown,"1.3.5",301,cl_open,250,256,19.3137000000,16
2026-05-30,br,RM06B,unknown,"1.3.5",301,ho_open,21,35,0.6054000000,10
2026-05-30,br,RM06B,unknown,"1.3.5",301,ngdcp,11,11,0.2256500000,3
2026-05-30,br,RM06B,unknown,"1.3.5",301,searcp,11,11,0.1169500000,2
2026-05-30,br,RM06B,unknown,"1.3.5",301,splcp,15,25,0.1781500000,8
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,ALL,314,2389,39.7562000000,1179
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,albcp,45,51,0.8481500000,25
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,bkcp,77,93,0.7355500000,45
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,cl_open,245,303,11.3642500000,221
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,cscp,19,23,0.0949000000,13
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,ho_open,195,657,10.9864000000,273
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,ngdcp,180,186,4.4896500000,112
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,offlcp,26,31,0.3764500000,8
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,searcp,131,169,2.3474500000,82
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,skpcp,42,97,1.2651500000,46
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,splcp,176,302,4.0640500000,130
2026-05-30,br,RM06B,Google Ads ACI,"1.3.6",410,xzcp,78,452,2.9761500000,210
2026-05-30,br,RM06B,facebook,"1.3.6",1472,ALL,1240,6482,279.4576500000,4197
2026-05-30,br,RM06B,facebook,"1.3.6",1472,albcp,213,241,9.1147000000,170
2026-05-30,br,RM06B,facebook,"1.3.6",1472,bkcp,168,202,4.9058500000,80
2026-05-30,br,RM06B,facebook,"1.3.6",1472,cl_open,931,1110,96.6034000000,1140
2026-05-30,br,RM06B,facebook,"1.3.6",1472,cscp,37,51,0.7853500000,27
2026-05-30,br,RM06B,facebook,"1.3.6",1472,ho_open,779,2138,89.9350500000,1174
2026-05-30,br,RM06B,facebook,"1.3.6",1472,ngdcp,502,508,26.6774500000,422
2026-05-30,br,RM06B,facebook,"1.3.6",1472,offlcp,21,23,0.4319500000,7
2026-05-30,br,RM06B,facebook,"1.3.6",1472,rkgcp,12,13,0.3545500000,6
2026-05-30,br,RM06B,facebook,"1.3.6",1472,searcp,188,242,7.4437000000,151
2026-05-30,br,RM06B,facebook,"1.3.6",1472,secp,11,12,0.4035000000,8
2026-05-30,br,RM06B,facebook,"1.3.6",1472,skpcp,115,390,6.4005500000,204
2026-05-30,br,RM06B,facebook,"1.3.6",1472,splcp,522,731,27.0878500000,375
2026-05-30,br,RM06B,facebook,"1.3.6",1472,stccp,20,21,0.6405500000,19
2026-05-30,br,RM06B,facebook,"1.3.6",1472,xzcp,150,786,8.3601000000,408
2026-05-30,br,RM06B,unknown,"1.3.6",295,ALL,272,400,22.2884000000,59
2026-05-30,br,RM06B,unknown,"1.3.6",295,cl_open,260,268,20.2452000000,19
2026-05-30,br,RM06B,unknown,"1.3.6",295,ho_open,22,55,1.2365000000,23
2026-05-30,br,RM06B,unknown,"1.3.6",295,ngdcp,15,15,0.3109500000,4
2026-05-30,br,RM06B,unknown,"1.3.6",295,searcp,10,12,0.1016500000,2
2026-05-30,br,RM06B,unknown,"1.3.6",295,splcp,13,16,0.0978000000,1
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,ALL,45,568,3.0955553381,168
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,ccopen,38,46,0.7939143840,25
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,hhopen,22,70,0.5345577625,18
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,insabb,10,12,0.0646923140,6
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,insback,13,17,0.0735825849,9
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,inscon,18,56,0.1843778916,19
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,insdown,24,237,0.4299018534,32
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,insnewgd,27,29,0.2541344910,24
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,insplayn,10,37,0.2563214569,15
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,inssec,25,37,0.3399677876,13
2026-05-30,br,RM08,Google Ads ACI,"1.2.4",58,inssp,12,15,0.0799291142,6
2026-05-30,br,RM08,facebook,"1.2.4",1205,ALL,1036,4873,207.0734493869,3099
2026-05-30,br,RM08,facebook,"1.2.4",1205,ccopen,827,990,73.4975878939,951
2026-05-30,br,RM08,facebook,"1.2.4",1205,hhopen,586,1372,62.1862116687,810
2026-05-30,br,RM08,facebook,"1.2.4",1205,insabb,167,182,7.6803868269,110
2026-05-30,br,RM08,facebook,"1.2.4",1205,insatt,23,23,0.9936567504,11
2026-05-30,br,RM08,facebook,"1.2.4",1205,insback,137,145,2.9536865318,47
2026-05-30,br,RM08,facebook,"1.2.4",1205,inscon,177,291,6.9396973884,147
2026-05-30,br,RM08,facebook,"1.2.4",1205,insdown,197,725,11.8062218649,332
2026-05-30,br,RM08,facebook,"1.2.4",1205,inshg,17,17,0.4031416126,7
2026-05-30,br,RM08,facebook,"1.2.4",1205,insnewgd,426,430,24.4971937042,332
2026-05-30,br,RM08,facebook,"1.2.4",1205,inspa,18,20,0.4500773409,17
2026-05-30,br,RM08,facebook,"1.2.4",1205,insplayn,183,497,9.9184104195,225
2026-05-30,br,RM08,facebook,"1.2.4",1205,inssec,125,136,4.8386535762,87
2026-05-30,br,RM08,facebook,"1.2.4",1205,inssp,29,37,0.4911831162,19
2026-05-30,br,RM08,unknown,"1.2.4",169,ALL,155,208,11.1681457578,32
2026-05-30,br,RM08,unknown,"1.2.4",169,ccopen,149,151,10.2401947193,5
2026-05-30,br,RM08,unknown,"1.2.4",169,hhopen,11,22,0.3605505016,14
2026-05-30,ca,RM06B,facebook,"1.3.5",50,ALL,32,87,2.4572000000,59
2026-05-30,ca,RM06B,facebook,"1.3.5",50,cl_open,11,11,0.6195500000,9
2026-05-30,ca,RM06B,facebook,"1.3.5",50,ho_open,23,40,1.1244500000,17
2026-05-30,ca,RM06B,facebook,"1.3.5",50,splcp,11,11,0.2069000000,8
2026-05-30,cl,RM06B,facebook,"1.3.5",237,ALL,212,1076,27.8987000000,510
2026-05-30,cl,RM06B,facebook,"1.3.5",237,albcp,35,37,0.8011500000,18
2026-05-30,cl,RM06B,facebook,"1.3.5",237,bkcp,33,40,0.4653000000,10
2026-05-30,cl,RM06B,facebook,"1.3.5",237,cl_open,168,210,11.0461000000,162
2026-05-30,cl,RM06B,facebook,"1.3.5",237,ho_open,116,313,7.8525500000,137
2026-05-30,cl,RM06B,facebook,"1.3.5",237,ngdcp,94,97,3.1519000000,57
2026-05-30,cl,RM06B,facebook,"1.3.5",237,searcp,33,44,0.6486000000,18
2026-05-30,cl,RM06B,facebook,"1.3.5",237,skpcp,20,54,0.5740500000,23
2026-05-30,cl,RM06B,facebook,"1.3.5",237,splcp,73,146,2.2356000000,57
2026-05-30,cl,RM06B,facebook,"1.3.5",237,xzcp,21,108,0.7268000000,24
2026-05-30,cl,RM06B,facebook,"1.3.6",197,ALL,177,547,19.6728000000,290
2026-05-30,cl,RM06B,facebook,"1.3.6",197,albcp,13,16,0.3889000000,4
2026-05-30,cl,RM06B,facebook,"1.3.6",197,bkcp,18,18,0.3226500000,4
2026-05-30,cl,RM06B,facebook,"1.3.6",197,cl_open,141,172,10.1333000000,129
2026-05-30,cl,RM06B,facebook,"1.3.6",197,ho_open,86,159,4.9649000000,61
2026-05-30,cl,RM06B,facebook,"1.3.6",197,ngdcp,72,73,2.3716500000,53
2026-05-30,cl,RM06B,facebook,"1.3.6",197,searcp,22,25,0.1957500000,9
2026-05-30,cl,RM06B,facebook,"1.3.6",197,splcp,52,62,1.1296500000,27
2026-05-30,cl,RM08,facebook,"1.2.4",112,ALL,89,263,9.9537539963,165
2026-05-30,cl,RM08,facebook,"1.2.4",112,ccopen,71,81,4.2829343316,72
2026-05-30,cl,RM08,facebook,"1.2.4",112,hhopen,39,69,2.3748650128,37
2026-05-30,cl,RM08,facebook,"1.2.4",112,insabb,17,17,0.6181828241,15
2026-05-30,cl,RM08,facebook,"1.2.4",112,insdown,11,18,0.3159623746,3
2026-05-30,cl,RM08,facebook,"1.2.4",112,insnewgd,35,35,1.6604174166,22
2026-05-30,co,RM06B,facebook,"1.3.4",121,ALL,80,440,6.8401000000,240
2026-05-30,co,RM06B,facebook,"1.3.4",121,albcp,11,12,0.1188500000,7
2026-05-30,co,RM06B,facebook,"1.3.4",121,bkcp,17,17,0.0562000000,12
2026-05-30,co,RM06B,facebook,"1.3.4",121,cl_open,59,70,2.6493000000,63
2026-05-30,co,RM06B,facebook,"1.3.4",121,ho_open,45,151,1.7026500000,60
2026-05-30,co,RM06B,facebook,"1.3.4",121,ngdcp,31,31,0.7461000000,22
2026-05-30,co,RM06B,facebook,"1.3.4",121,searcp,21,21,0.2646500000,7
2026-05-30,co,RM06B,facebook,"1.3.4",121,skpcp,11,23,0.1403500000,10
2026-05-30,co,RM06B,facebook,"1.3.4",121,splcp,46,57,0.7128000000,32
2026-05-30,co,RM06B,facebook,"1.3.4",121,xzcp,16,44,0.3070000000,22
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,ALL,73,681,5.1862000000,267
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,bkcp,23,30,0.1230500000,10
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,cl_open,42,59,1.5901500000,41
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,ho_open,45,154,1.3149500000,64
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,ngdcp,31,38,0.4395000000,32
2026-05-30,co,RM06B,Google Ads ACI,"1.3.5",138,searcp,32,38,0.4716500000,13
